smiles,score
c1c(cnc(n1)N1C2CN(CC2C1)C(=O)c1c(F)cc(-c2c3c(ccc(c3)C(N)=O)[nH]n2)cc1F)F,3.4847009640358104
c1c2c(cc(c1)C(N1CCC(c3c4c(ncnc4Nc4cc(c(F)cc4)F)ccc3)CC1)=O)[nH]nc2C,29.60890537353046
O=C(c1c(C)[nH]c2c1cc(cc2)NC(=O)Nc1cc2c(cc1)OCCO2)N1CCC(F)(F)CC1,28.721608730640853
C1N(c2ncnc3cc(ccc32)C(N2[C@@H](CN(Cc3nc(ccc3)C(F)(F)F)CC2)C)=O)CCN(C1)c1cc2c(cc1)OCCO2,29.56914371611048
c1(C2NC(=O)NC3(C2)CCN(CC3)C(N2Cc3ccccc3C[C@H]2C(Nc2ccccc2)=O)=O)cc2c(cc1)cccc2,30.1695262433731
c1c(ccc(c1)O)C(=O)N1CCC(CC1)Nc1nc2c(cc(cc2)C(Nc2cc3c(cc2)OCCO3)=O)cn1,28.222270202334837
N1(C2CCC1CC(C2)NC(=O)c1c2cc(ccc2[nH]c1)C)C(c1cc(ccc1)C(N1C(C)CN(C(=O)C2CCCCC2)CC1)=O)=O,30.815989476256085
c1cc2C(N(C(c2cc1)=O)c1cc(-c2cc3c(cc2)ncnc3N)ccc1)=O,28.83723351118207
c1cc2c(c3c([nH]c4c3cccc4)c3c2c2cc(ccc2[nH]3)F)cc1C(N1CCC[C@H]1C(=O)N1C2CCC1CC(C2)N1CCN(CC1)C(=O)Nc1cc(ccc1)F)=O,31.54906851107398
c1cc(NC(=O)N2CCN(C(=O)c3cc4c(c(n[nH]4)Nc4ccccc4C)cc3)CC2)cc2c1oc(c2)-c1ccccc1,28.151455597114953
c1cc(C2CCN(C(C3CCN(c4nc5c(cccc5)c(n4)Nc4ccccc4)CC3)=O)CC2)cc2c1[nH]nc2-c1cc(ccc1)F,34.06027543576948
c1(ccc2nc(N3CCN(CC3)C(=O)c3c(-n4nc(cc4C)C)cccc3)nc(c2c1)NC1CCOCC1)C(F)(F)F,30.720320345958157
c1c2c(ncc1C(N1C3CCC(C1)CC3)=O)nc(Nc1cc3c(OCCO3)cc1)nc2Nc1cc(F)ccc1C(N1CCOCC1)=O,29.640733590941707
C1C2C3C(C4CC(C3)CC4C2)C2C1CCC1C2CCC(=O)C1=C,23.606528632412427
c1cc2c(c3ccccc3cc2cc1)Nc1nc(Nc2cc3c(cc2)OCCO3)nc(Nc2cc3c(cc2)OCCO3)n1,32.65911557015644
