smiles,score
C1C2(CCc3c4c([nH]c23)cccc4)CC(N1C(=O)CN1C(=O)C2(NC1=O)Cc1c3c([nH]c1CC2)cccc3)c1cc2c(cc1)OCCO2,32.57254831251542
c1c(cccc1)C1(C2C(C(=O)NC2)=NN1c1c2c(nc(n1)Nc1cc3c(cc1F)OCCO3)cc(cc2)F)C,31.217263174707224
c1(-c2cc3c(ncnc3Nc3cc4c(cc3F)OCCO4)cc2)nc2c(cccc2)c(n1)N[C@H]1[C@H](O)C[C@H](O1)C(N2C3C[C@@H](C2)C[C@H](C3)C)=O,35.42565788580458
c1(-c2cc3c(ncnc3Nc3cc4c([nH]nc4)cc3)cc2)cc2c(cc1)OCCO2,3.5373115878907377
C1(=O)N(Cc2cc3c(cc2F)OCCO3)C2(C(N1c1cc(ccc1)C(N1CC(O)C3(C1)CN(C(=O)C3)C1C(NC(=O)CC1)=O)=O)=O)CC(C2)F,32.230441132682046
N1(C2C(c3c4c(cccc4)[nH]c3C(C2)=O)C=C1c1c2c([nH]c1)cccc2)C(=O)CN1C(=O)C2(NC1=O)CCC(C(=O)N2)Cc1cc2c(cc1)OCCO2,34.18797854707436
C1N(Cc2c(cc(cc2C1)C1Nc2c(cccc2)C(=O)N1)O)C(=O)C1CN(C(=O)C2(C1)CCNC2)C(=O)c1cc2c(cc1)[nH]nc2-c1cc2c([nH]nc2)cc1,29.496107378580845
c1cc2c(cc1)nc(-c1cc3c(cc1)nc(nc3Nc1cc(ccc1)C(=O)N)N)c(c2)N1CCOCC1,30.633368599021964
O1c2cc(ccc2O[C@@H](n2c3c(c4c2ccnc4)cc(nc3)-c2cc3c([nH]nc3-c3cc4c([nH]nc4)cc3)cc2)C1)F,33.611954351581716
c1c(-c2cc3c(cc2F)nc(nc3Nc2cc(ccc2)C(=O)N)N2C3C(C2)CC(C3)N)cc2c(c1F)[nH]nc2,33.15400860385813
c1cc2c(cc1)nc(-c1cc3c(ncnc3Nc3cc4c(cc3F)OCCO4)cc1)cc2N1C[C@H](O[C@H](C1)C)C,32.4094204785848
c1c2c(cc(c1)-c1cc3c(cc1)[nH]nc3Nc1cc(C(N3C(C4(C3)CCOCC4)=O)c3c[nH]c4c3cccc4)ccn1)cc[nH]2,32.69178442777939
c1c2c(c(nc(n2)Nc2cc3c(cc2F)OCCO3)Nc2cc(ccc2)-c2cc(nc(n2)N)N)cc(c1)F,32.80854846432892
C1[C@@H](C(=O)N2C[C@H](O[C@H]3C[C@H]4[C@H](CC[C@H]4C3)C(N3C[C@H](O[C@H](C3)C)c3cc4c(nc(nc4cc3F)N)N)c3cc4c(cc3F)[nH]nc4)OC2=O)NC1)F,-10.0
C1C2(CCN(C1)C(=O)c1cc3c(nc(nc3Nc3cc4c(cc3F)OCCO4)N)cc1)OCC(C2)F,32.78457390222699
c1(cccc(-c2cc3c(cc2)nc(nc3Nc2cc(c(cc2)F)C2(C(O)=O)CCNC2)N)c1)C1(C(=O)N)CCOC1,31.548646970737586
O1C2(CCN(C(c3cc(-c4cc5c(nc(nc5N)-c5cc6c(cc5F)[nH]nc6N)cc4)cc3F)C)=O)CC(CC1)NC2,-10.0
c1c(-c2cc(-c3cc4c(nc3Nc3cc(ccc3)C)cc(cc4)C)nc(n2)N)cc2c(c1)OCCO2,35.23363577986193
c1(-c2cc(-c3cc4c(cc3F)OCO4)cc3c2[nH]nc3-c2cc3c([nH]nc3-c3cc4c(cc3)OCCO4)cc2)cc2c([nH]nc2)cc1,39.03642834876502
O1C2(CN(C(=O)c3nc4c(cccc4)c(n3)N3C4C(C3)CC(C4)F)CC2)CN(C(=O)c2cc3c(nc(nc3N3C4CC(CC4)C3)N)cc2)C1,29.982181987001326
c1(-c2cc3c(cc2F)nc(nc3N2C[C@H](O[C@H](C)C2)C)-c2cc3c([nH]nc3)cc2)cc2c([nH]nc2)cc1,34.38740618866214
c1cc2cc(-c3cc4c(cc3F)OCO4)nc(c2cc1)Nc1nc2c(cccc2)c(n1)Nc1cc(cc(c1)F)N1C(=O)O[C@@H](C)C1,31.857307110988273
