smiles,score
O(c1cc(-c2cc(nc(n2)Nc2cc3c(cc2F)nc(nc3N2C[C@H](O[C@H](C)C2)C)C2(C)NC(=O)NC2=O)F)cc(c1)F)C,30.616222369600504
c1cc2cc3cc(-c4cc5c(cc4O)OCO5)nc(c3nc2cc1)-c1cc2c(cc1)OCO2,29.755269050491723
c1(cc2c(cc1)[nH]c1c2cc(cc1)C(=O)Nc1cc2c(cc1)[nH]nc2-c1cc2c(cc1)[nH]nc2)C1CCNCC1,3.140236049321475
O1c2cc3c(cc2OC1)CC[C@H](N3C(=O)N1Cc2c(C[C@H]1C(=O)N1C[C@H](Oc3c4c(ccc3)cccc4)CC[C@H]1C)nnc2-c1cc2c(cc1)[nH]nc2)C,-10.0
c1cc2c([nH]nc2-c2cc3c(cc2F)[nH]nc3NC2C3C(=O)NC(CC3)C2)cc1C(Nc1cc2c(cc1)nc(nc2N)N)=O,32.48073465794402
c1c2c(nc(nc2Nc2cc(-c3cc4c(cc3F)OCCO4)cc3c2cn[nH]3)N2C3C(C2)OC(C3)C)cc(c1)F,33.47649994778644
C1(C(N(C2(C1)Cc1c(C2)cccc1)C)=O)C1N(C(c2c3c(ccc2)cccc3)NC1)C(=O)Cc1nc2c(cccc2)c(n1)N,36.79359058970526
c1c2c(ccc1)nc1c(c2Nc2c3c(nc(-c4c5c([nH]c4)cccc5)c2)cc(C(=O)N2CCOCC2)c3)cccc1,-10.0
c1cc2nc(-c3c4ccccc4[nH]c3)nc(c2cc1)Nc1nc2c(cccc2)c(n1)Nc1cc(ccc1)C(=O)N,33.77358783984354
c1(cccc2cc(-c3nc4c(cccc4)c(n3)Nc3cc4c(cc3F)OCCO4)ccc21)N1C(O[C@H](C1)C)=O,31.84993702796863
C1[C@H]2[C@H]3[C@](C(=O)N(C3=O)C3c4c5c(ccc4NC4=C3C(=O)c3c(cccc3)C4=O)cccc5)(C)CC[C@H]2C2[C@](C)([C@]1(O)C)CC[C@@]1(C())CC[C@](C(=O)O)(C)[C@H]21)C,-10.0
C1(NC(c2cc(-c3cc4c(nc(nc4Nc4cc5c(cc4F)OCCO5)N)cc3)cc(c2F)F)CC1)=O,35.471484283467206
c1cc2cc(-c3cc4c(cc3F)OCCO4)nc(c2cc1)Nc1nc2c(cccc2)c(n1)Nc1cc(nn1C)C(N)=O,31.485149643809475
c1cc2c(cc1)nc(nc2Nc1cc(-c2cc3c(cc2F)OCCO3)cc2c1cnnc2)Nc1cc(cc(c1)F)F,33.58872098509309
O1c2cc(ccc2OC1)-c1nc2c(cccc2)c(c1)Nc1nc2c(cccc2)c(n1)Nc1cc(ccc1)C(=O)N,31.650347855761773
c1(cc2c(cc1)[nH]nc2C1CN(C(=O)C2(c3cc(ccc3)F)CC2)C1)C1(O)CN(C(=O)C2(CNC2)F)C1,29.065962906150745
c1(-c2cc3c([nH]nc3-c3cc4c([nH]nc4-c4c5c([nH]nc5NC)nc(n4)N)cc3)cc2)cc2c(cc1)OCCO2,33.615455265560726
c1(nc2c(c(n1)Nc1cc3c(cc1F)OCCO3)cc(-c1cc3c(cc1F)OCCO3)nc2)Nc1cc2c(cc1)[nH]nc2,32.12743059657823
O1c2c(cc(-c3c4c(cccc4)n(c3)C3CN(C4(C3)CN(C3(C4)Cc4c(nc5c(c4)cccc5)CC3)C)C(C3(C(NC(=O)NC3=O)=O)C)=O)cc2)cc1C(F)(F)F,31.563183566281413
c1c(ccc2c1cc([nH]2)C1C2C(=O)NC(=O)C2C2C(=O)N(C(=O)C21)C1C(N2C(=O)NC4(C2=O)Cc2c(C4)cccc2C1)=O)F,29.173615665052985
c1cc(ccc1-c1nc2c(cccc2)c(n1)Nc1nc2ccccc2c(n1)Nc1cc2c(cc1)OCCO2)C(N1CCOCC1)=O,30.08601148565805
C1C2(CC3(C(C(C2)CC1C3)Nc1nc2c(o1)cc(cc2)C(N1C[C@H](Oc2cc3c(nc(nc3cc2F)N)N)C[C@H]1C)=O)F)F,33.17433017028275
O1c2c(C3(O1)CCN(c1nc4c(nc(nc4Nc4cc5c(cc4F)OCCO5)N)cn1)CC3)cc(cc2F)Br,30.64719336404275
N1(c2cc(ccc2)C2C3C(=O)NC(=O)C3C=C2)C(c2c(cccc2)N(C(=O)C2(c4cc5c(cc4CC2)cccc5)CN2C(=O)NC(=O)CC2)C1=O)=O,35.161694609512246
c1cc2cc(-c3cc4c(cc3F)OCO4)nc(c2cc1)-c1nc2c(cccc2)c(n1)Nc1cc(nn1C)C(N1CCOCC1)=O,34.656774016397414
N1(C([C@H]2N(C(=O)[C@H](NC(=O)OC3(C)C4CCC(C3)C4)C2)C(=O)N2c3c(cccc3F)-c3c2cccc3)=O)Cc2c(cccc2)C1,26.586637542536618
C1c2cc(-c3cc4c(cc3F)OCCO4)cc(c2CCN1C(=O)C1(c2c(cccc2)F)NC(=O)NC1=O)F,28.834111471131784
c1cc2cc(ccc2cc1)-c1nc2c(cccc2)c(n1)Nc1cc2c(cc1)OCCO2,31.410515704561163
O1c2c(cc(cc2)Nc2nc(nc3c2cc(cc3)C2CCN(C(=O)C3(c4c(cccc4)F)NC(=O)NC3=O)CC2)N)OC1,32.2793588093215
c1(c2c(nc(-c3cc4c(cc3F)OCCO4)c1)cc(cc2)Nc1nc2c(cc1C)cc[nH]2)Nc1nc(nc(c1)N)N,33.5389047108831
c1c2c(ccc1)cc(nc2Nc1cc2c(cc1)nc(nc2Nc1cc(ccc1)C)N)C1CCN(C(=O)C)CC1,31.19617405495564
c1cc2c(c(c1)Oc1cc3c(cc1F)oc(-c1cc4c(cc1F)nc(nc4N)N)c3)cc(nc2N)C(N1CCOCC1)=O,32.18042651204992
C1(N2C(=O)NC3(C4C(C5C(C3C5)C4)C2c2c1cc1c(c2)OCO1)C(Nc1cc2c(cc1)OCCO2)=O)=O,26.591905961416213
c1cc(-c2nc(-c3cc(ccc3)NC(c3c(-c4nc5c([nH]4)cccc5)cc4c(c3)OCO4)=O)no2)cc2c1N(C)C(CO2)=O,33.4251360737592
