smiles,score
c1(ccc(NC(=O)C2CCN(c3c4cc[nH]c4nc(n3)-c3cc4c([nH]nc4)cc3)CC2)cc1)F,28.673274065205735
C(c1cc2c(cc1)cccc2)C1NC(NC(C)=C1C(Nc1c2c(ccc1)cccc2)=O)=O,30.196998820444666
C1C2CC3(NC(=O)Nc4cc5[nH]nc(c5cc4)-c4cc5cc[nH]c5nc4)CC(CC1C3)C2,3.167769194853172
c1(NC(c2cc3ccccc3cc2)=O)cc(nc2c1cc(-c1c3c(cccc3)[nH]c1)cc2)C1CCNCC1,31.78250053200042
c1(nc2c(c(n1)Nc1cc(ccc1)F)nc(nc2Nc1cc2c(cc1)OCCO2)Nc1cc2c(OCCO2)cc1)C,30.962731505657704
c1(-c2c(-c3cc4c(oc(-c5c6c([nH]c5)cccc6)cc4=O)cc3)cccc2)cc2c([nH]1)cccc2,31.201845527651074
c1(nc2c(cccc2)c(c1)Oc1cc2c(cc1)cc[nH]2)NC(=O)C1CN(c2nc3c(cc2)cc(cc3)F)C(C1)=O,31.305182883506262
C1N2C(c3cc4cc(ccc4nc3O[C@@H]2c2c(cc3c(c2)OCO3)C1)Nc1c2cc[nH]c2nc(n1)N1CCOCC1)=O,31.15549990957526
C1N(c2c3c(cc(-c4cc5c([nH]c4=O)cc(cc5)O)c2)cc(cc3)O)CCN(C1)C(=O)c1cc2c(cc1)[nH]nc2,32.960277289615256
c1cc2[nH]c(cc2cc1)-c1c2c(cc(c1)NC(c1cc3c([nH]1)cc(cc3)C(=O)Nc1cc3c(cc1)[nH]nc3)=O)OCC2,29.47508448028935
O=c1c2c(cc(-c3nc(NC4CCCCC4)nc(Nc4c5c(ccc4)cccn5)c3)cc2)[nH]c(n1C)=O,33.95104401369901
c1c2c(ccc1)nc(-c1c(-c3cc(ccc3)NC(=O)Nc3cc4c(cc3)cccc4)nc3c(cccc3)c1)[nH]2,29.644653316119445
N1(C(=O)[C@H](Cc2ccccc2)N2C(=O)O[C@H](c3cc4c(cccc4)nc3)[C@H]2C1)C1C2C(C(=O)NC2=O)CC1,30.317227455103712
O=c1c2cc(-c3nc4c(cccc4)[nH]3)cc(C(N3CCN(c4nc5c(cccc5)nc4)CC3)=O)c2[nH]c2c1cccc2,33.93217095414323
c1(c(Nc2nc3ccccc3c(n2)Nc2c3c(ccc2)cccn3)cc2c(c1)OCCO2)F,34.99135662982794
c1cc(cc2c1nc(nc2Nc1cc(ccc1)S(Nc1cc2cc[nH]c2cc1)(=O)=O)N1CCC[C@H]1C)C(N)=O,31.38845523929274
c1cc2c(cc1C(F)(F)F)nc(-c1cc3c(cc1F)nc(nc3N1C[C@H](O[C@H](C)C1)C)-c1cnc(N)nc1)cn2,33.26832863330471
C1C(=O)N(c2ccccc2O1)C1C(=O)N(c2ccccc2N1)C(c1c2ccccc2[nH]c1)=O,30.788727950252646
