smiles,score
c1(-c2cc3c(cc2F)nc(nc3Nc2c3c(nc(n2)N2CCOCC2)cc(c(c3)F)C)N)cc2c(cc1)OCCO2,32.86973211798633
N1(C)C(=O)N(C2(C1=O)CCN(C(=O)Nc1cc3c(cc1)-c1c(C3)c3c([nH]1)cccc3)CC2)Cc1cc2c(cc1)OCCO2,3.1593027899543635
C1N2[C@H](C(=O)N(C2=O)Cc2cc3c(cc2F)OCCO3)C[C@H](C1)Nc1nc2c(cc1C)cc[nH]2,29.232469909104402
c1cccc2c1nc(nc2N1C[C@@H](O[C@H](C1)C)C)-c1nc2c(cccc2)c(n1)-c1cc2c(cc1)[nH]nc2-c1cnc(nc1)N,32.890654417460155
c1cc2c(cc1)cc1c(Nc3c(-c4cc5c(cccc5)nc4)nc4ccccc4n3)nc(nc1n2)N,33.94478778300119
C1CN([C@H]2[C@H](O[C@H]([C@H]12)c1cc2c(cc1)cccc2)CN(C)C(=O)NC1(c2cc3c(cc2F)cccc3)CC1)C(=O)C1(C(NC(=O)N1)=O)C,30.538676870277705
c1(-c2cc(C(=O)N3CCC4(CC3)OCCO4)cc3c2nc(nc3N)-c2cc3c(cc2F)[nH]nc3)cc2c(cc1)nc[nH]2,32.53466416173904
N1(c2nc(nc(n2)Nc2cc(ccc2)C)Nc2cc3c(cc2)OCCO3)CCOCC1,28.729433756184783
O=C1N2C(=O)[C@@H](NC([C@H]3N(C([C@H](NC1)C2)=O)C[C@H](Oc1nc2c(cc1-c1cc3c3c(cc1)cccc3)cccc2)C)=O)Cc1cc2c(cc1)cccc2,-10.0
C1CC2(CCN1C(c1nc3c(cccc3)c(n1)Nc1cc3c(cc1)nc(nc3N)N)=O)CC(C2)F,32.44908183974342
c1c(-c2nc(nc3c2cc(cc3)Oc2c3c(ccc2)ccnc3)N2CCN(C)CC2)cc2c(c1)OCCO2,30.331205758330285
N1(C2CN(c3nc4c(cccc4)c(n3)Nc3cc4c(cc3F)cc[nH]4)C(C2)C1)S(c1cc2c(cc1)[nH]nc2)(=O)=O,32.016203887728565
c1(-c2cc3c(cc2F)nc(nc3Nc2cc(ccc2)C2(C(NC(N2)=O)=O)C)N)cc2c(o1)cc(cc2)F,29.889938144631785
c1cc2c(cc1)nc(-c1cc3c([nH]nc3-c3cc4c(cc3F)OCCO4)cc1)nc2Nc1cc(ccc1)C(N1C[C@H](O[C@H](C1)C)C)=O,37.635468422688085
c1c2c(ccc1)nc(nc2Nc1c2c(nc(n1)N1C[C@H](O[C@H](C1)C)C)cc(c(c2)F)Nc1cc2c(cc1)[nH]nc2)N1C[C@H](O[C@@H](C)C1)C,33.240164892851716
N1(C[C@@H](Oc2cc3c(cc2-c2cc4c(cc2F)[nH]nc4N)nc(nc3N)N)C[C@H]1C)C(=O)Nc1cc2c(cc1)OCCO2,32.80834814263659
c1(c2cc(ccc2[nH]c1C1CCN(c2nc3c(cccc3)c(n2)Nc2c3c(ccc2)cccc3)CC1)Br)F,30.928255016551866
c1cc2c(cc1)c(nc(n2)N1CCC(N2C(=O)O[C@H](c3nc4c(cccc4)c(n3)N3CCOCC3)C2)CC1)Nc1c2c(ccc1)nc(cc2)C,32.97280218788644
N1(C(=O)c2cc3c(cc2F)OCC3)CCN(c2nc3c(cc2C2CC2)cc(c(n3)Nc2nc3c(cccc3)c(n2)N)F)CC1,31.87124218973186
O=C1c2cc(-c3cc4c(cc3F)cc[nH]4)ccc2NC21CCN(CC2)C(=O)Nc1cc2c([nH]nc2)cc1F,33.18072092052092
c1(cc2cc(ccc2nc1Nc1cc2c(OCCO2)cc1)-c1cc2c([nH]nc2)cc1)C(=O)N1CCN(C)CC1,30.967815468528276
C1(c2c(-c3cc(ccc3C1)NC(=O)N1C(c3c(cccc3)C1)C(N1Cc3c(cccc3)C1)=O)cccc2)=O,32.43762464283208
O=S(c1c2cc(-c3cc4c(cc3F)OCCO4)nc(c2ncn1)Nc1cc2c(cc1)[nH]nc2)(N1CCOCC1)=O,30.964842743534543
