smiles,docking,drug_likeliness,names
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCCO5)c3)ncnc12,-7.6,3.48422178050956,30_0
CC=CCC(F)=NC(=O)Nc1cccc(N=C2Cc3ccc(-c4n[nH]c(C)n4)cc3C2)c1,-7.0,3.614071065860673,30_1
O=C1C=CC=C(c2cc3ccccc3o2)CCc2c(ccc(F)c2[C@]2(F)C[C@@H](O)CC(=O)N2)N1,-8.2,1.3274881370086167,30_2
O=C(Nc1ccccc1-c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,-8.1,3.449035727546246,30_3
O=C(Nc1ccc(-c2cccc(-c3cccc(-c4cccc(F)c4)c3)c2)cc1)c1ccccc1,-8.7,3.188129789925851,30_4
O=C(c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1)N1CCn2c(nc3ccccc32)C1,-10.4,3.3611699015465506,30_5
O=C(c1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1)N1CCNCC1,-8.483333333333333,3.6450984636569372,30_6
O=C(Nc1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1)c1ccccc1,-8.389999999999999,3.4293586076098226,30_7
Cn1cc(-c2ccc3[nH]nc(-c4cccc(C=Nc5ccccc5)c4)c3c2)cn1,-8.1,3.5247050714420745,30_8
O=C(Nc1cccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)c1)c1cccc(-c2ccccc2F)c1,-9.8,3.034399838423724,30_9
O=C(c1cccc(-c2cccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)c2)c1)N1CCNCC1,-9.3,3.440998249723921,30_10
O=C1c2cc3c(cc2-c2c1c1ccccc1c(=O)n2CCc1ccccc1)OCO3,-8.3,3.5443582847086477,30_11
Cc1cc(Cl)ccc1NC(=O)c1cccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)c1,-8.6,3.0484177010873665,30_12
NC(C=CCC=NC(=O)c1cccc(C(F)(F)F)c1)c1cn2ccnc2c(NCc2ccncc2)n1,-7.3,3.4217159919509923,30_13
CCN(CC)CCNc1nc2ccccc2nc1-c1nc2cc(-c3cccc4ccncc34)ccc2n1C,-7.6,3.424904926851923,30_14
O=c1c2ccccc2n2c(-c3cccc(C(F)(F)F)c3)nnc2n1-c1cccc2ccccc12,-8.0,3.382973180468501,30_15
O=C(c1cccc(-c2cccc(-c3ccccc3F)c2)c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-8.1,3.323511212462599,30_16
O=C1c2ccccc2S(=O)(=O)c2cc(-c3cccc4ccccc34)ccc21,-9.1,3.5193763927931014,30_17
N#Cc1cccnc1-c1cccc(-c2cccc(-c3cccc(C(=O)N4CCNCC4)c3)c2)c1,-8.9,3.6433678319260787,30_18
O=C(Nc1cc(Cl)ccc1C(=O)O)c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1,-8.9,3.483344364615043,30_19
O=C(Nc1cccc(-c2cccc(-c3cccc(-c4cccc(F)c4)c3)c2)c1)c1ccccc1,-9.2,3.188129789925851,30_20
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(-c2cccc(-c3cccc(-c4cccc(-c5cccc(O)c5)c4)c3)c2)c1,-9.4,2.9820881300267144,30_21
NC(=O)c1cncc(-c2cc(-c3ccnn3C3CCOCC3)c3c(N)ncnc3n2)c1,-8.1,3.4672429630221036,30_22
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1,-8.1,3.270782848042287,30_23
O=C(Nc1cccc(-c2cccc(C(=O)N3CCOCC3)c2)c1)c1cc2cc(C(F)(F)F)ccc2o1,-8.0,3.639465392149407,30_24
CN=C1NC(c2ccc3ccccc3c2)C1=Nc1cc(Cl)ccc1Oc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,-8.2,3.3043083322965225,30_25
O=C(NC1CCCC1)c1cccc(-c2cccc(-c3cccc(-c4cccc(F)c4)c3)c2)c1,-9.0,3.3215037719882767,30_26
O=C(Nc1cccc(-c2cc(-c3cccc(-c4ccccc4F)c3)ncn2)c1)c1cccc(C(F)(F)F)c1,-8.8,3.271553215741977,30_27
O=C(c1cccc(-c2cccc(-c3cccc(-c4ccc5c(c4)OCO5)c3)c2)c1)c1cccc(-c2cccc(-c3cccc(C(F)(F)F)c3)c2)c1,-7.4,2.9208971228717355,30_28
N#Cc1c(Nc2ccccc2)scc(-c2cccc3ccccc23)ccn2c(=O)c3ccccc3nc12,-8.4,1.253325273396154,30_29
Cc1cccc(-c2nnc(Nc3cccc(Cl)c3)c3ccccc23)c1,-7.9,3.6063715206864773,30_30
O=C(c1cccc(-c2cccc(-c3cccc(F)c3)c2)c1)N1CCN(c2nc3ccccc3s2)CC1,-9.5,3.4063376160972805,30_31
O=C(Cc1ccccc1)N=Cc1cc(CCCCc2nnc(NC(=O)c3cccc(-c4ccc5ccccc5c4)c3)s2)[nH]n1,-7.8,3.098135712132092,30_32
O=C(C=C1N=c2ccccc2=C1c1cccc(-c2ccc3ccccc3c2)c1)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,-8.0,3.2141579139031404,30_33
O=C(Nc1ccc(C2=CCN(C(=O)c3ccccc3)CC2)cc1)N1Cc2ccccc2C1,-6.8,3.5470462554424094,30_34
CN(C)c1cc(Nc2ccc(F)cc2)nc2cc(-c3ccc4c(ccn4C)c3)ccc12,-7.0,3.4830216609173252,30_35
O=C1Nc2ccccc2C1=NN=C1c2ccccc2-c2nc3ccccc3nc21,-8.5,3.521472216286859,30_36
O=C(Nc1cccc(-c2cc(-c3cccc(-c4ccccc4F)c3)no2)c1)Nc1ccccc1F,-8.2,3.4296928142681846,30_37
C[C@@H](c1ccccc1CN)N1C(=O)c2ccccc2C1(O)c1ccc2c(c1)NC(=O)CO2,-7.9,3.564970093186612,30_38
O=C(Nc1nc2ccccc2n1-c1ccccc1)c1cc(-c2ccccc2F)nc2ccccc12,-8.6,3.5126580826051246,30_39
O=C(c1cccc(-c2cccc(Cl)c2F)c1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,-8.3,3.6000268785392637,30_40
O=C(Nc1ccccc1)Nc1cccc(-c2cccc(-c3cccc(-c4ccc(F)cc4)c3)c2)c1,-9.5,3.1738196954145192,30_41
O=C(c1ccc2c(c1)OCCO2)N1CCC(c2nc3cccc(F)c3s2)CC1,-7.5,3.6257690745942903,30_42
CCOC(=O)c1cccc(-c2cccc(-c3cccc(C(=O)N(C)C)c3)c2)c1,-7.6,3.589686934029099,30_43
NCCc1c[nH]c(-c2cccc(-c3ccc4c(c3)NCCO4)c2)c1,-7.4,3.6325203340650862,30_44
N#Cc1ccccc1C(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,-6.8,3.591952127034375,30_45
O=C(Nc1ccc(C2=CCN(C(=O)c3ccco3)CC2)cc1)N1Cc2ccccc2C1,-8.0,3.636665562495823,30_46
