smiles,docking,drug_likeliness,names
O=C(c1cccc(-c2cccc(-c3ccccc3F)c2)c1)N1CCN(c2ccccc2F)CC1,-8.8,3.406402243485615,36_0
O=CC=C1C=CCC=CCCCN(C(=O)Nc2cccc(F)c2)CC1,-7.0,1.471936345358408,36_1
Oc1cccc(-c2cc(-c3ccccc3)nc3c2COc2ccccc2-3)c1,-8.8,3.528551712981286,36_2
O=c1[nH]nc(-c2ccc3c(c2)OCO3)cc1-c1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1,-10.2,3.306629813910546,36_3
O=C(c1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1)N1CCNCC1,-8.558333333333334,3.6450984636569372,36_4
O=C(Nc1cccc(-c2cccc(-c3cccc(C(=O)N4CCOCC4)c3)c2)c1)c1ccccc1Cl,-9.3,3.5467023654418024,36_5
N#Cc1cccnc1-c1cccc(-c2cccc(-c3cccc(NC(=O)c4ccccc4)c3)c2)c1,-8.58,3.4145575848364174,36_6
O=C(Nc1ccc2c(c1)OCCO2)c1cccc(-c2cccc(-c3cccc(-c4cccc(C(F)(F)F)c4)c3)c2)c1,-9.3,3.2587663402758915,36_7
O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2cccc(-c3cccc(-c4ccccc4F)c3)c2)c1,-9.350000000000001,3.054270585612925,36_8
O=C(c1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1)N1CCNCC1,-8.558333333333334,3.6450984636569372,36_9
O=c1c2ccccc2nc(-c2cccc(-c3cccc(Cl)c3F)c2)n1-c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1,-9.4,3.0342415020469877,36_10
O=C(Nc1cccc(-c2cccc(-c3cccc(C(F)(F)F)c3)c2)c1)c1ccccc1,-8.395,3.3040276133142337,36_11
O=C(c1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1)N1CCNCC1,-8.558333333333334,3.6450984636569372,36_12
O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)c2)c1)Nc1cccc(-c2cccc(F)c2F)c1,-9.05,3.045512900888348,36_13
O=C(Nc1cccc2c(=O)c3ccccc3[nH]c12)c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1,-9.9,3.2295457288841893,36_14
O=C(c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1)N1CCN(c2cccc(-c3cccc(-c4cccc(-c5nc6ccccc6[nH]5)c4)c3)c2)CC1,-7.7,2.921013571147771,36_15
O=C1NCc2nc(Sc3ccc(F)cc3F)c(N3CCN(c4nccs4)CC3)nc2N1c1cccc(F)c1,-7.9,3.4205241100129973,36_16
O=C(O)c1cc2cccc(-c3cccc(-c4cccc(-c5nc6cc(F)ccc6[nH]5)c4)c3)c2s1,-8.7,3.417601122261782,36_17
O=C(O)Cc1ccc(-c2cc3cc(-c4ccc5c(c4)OCCO5)ccc3[nH]2)cc1,-7.4,3.6259004430676516,36_18
CN(CC(=O)O)c1ccc(-c2cccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)c2)cc1,-7.4,3.444522083830762,36_19
Cn1c(-c2cccc(-c3cccc(-c4cccc(C(=O)N5CCCC5)c4)c3)c2)nc2ccccc21,-9.25,3.356037870986026,36_20
O=C(Nc1cccc(-c2cccc(C(=O)N3CCOCC3)c2)c1)c1cc(-c2ccccn2)ccc1F,-8.8,3.6403780296996144,36_21
O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2ccc3c(c2)OCCO3)c1,-9.2,3.3695475221774065,36_22
O=S(=O)(Nc1cccc(-c2cccc(C(F)(F)F)c2)c1)c1cccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)c1,-7.6,3.3360028238892276,36_23
