smiles,docking,drug_likeliness,names
O=C(NCc1cccc(-c2ccc(CNCc3ccccc3)cc2)c1)c1cccc2ccccc12,-7.8,3.2651977330568034,22_0
O=C(C1=C[C@H](c2ccc3c(c2)OCO3)C[C@H](OCc2ccc(CO)cc2)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-8.5,3.1787600144877537,22_1
Clc1ccccc1NN=Cc1c(-c2ccccc2)[nH]c2ccccc12,-7.6,3.45256863898462,22_2
CCCn1c2ccccc2c2cc(C3(O)c4ccccc4C(=O)N3CCC=C3C=CC(C(=O)O)C3)ccc21,-7.7,3.432242125856778,22_3
Cc1ccc(NC(=O)n2cncn2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,-7.2,3.6327465622553676,22_4
O=C(O)C1C(N2C(=O)c3cccc4cccc(c34)C2=O)=NCc2ccccc21,-8.3,3.560401856127651,22_5
Cc1ccccc1-c1nnc(CN2c3ccccc3CCc3ccccc32)o1,-7.6,2.6024117171518455,22_6
CN(C)C(=O)c1cccc(-c2cc(Nc3cccc(-c4cn(C)c(C5CCC5)n4)c3)c(C#N)cn2)c1,-7.7,3.602515807472778,22_7
O=C(C1CCN(c2nc3ccccc3n3cnnc23)CC1)N1CCC(Oc2ccccc2Cl)CC1,-8.4,3.4904159177012337,22_8
COc1cc(C(C)=O)ccc1OCc1ccc2sc3c(c2c1)CCNC3=O,-7.1,3.7287043255888523,22_9
Cc1cc(SC2C(=O)CC(CCc3ccc(O)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1NS(=O)(=O)c1ccccc1,-6.5,3.2824195005622894,22_10
CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(O)c1Cl,-6.0,1.6434107429371965,22_11
O=C(Nc1cccc2ccccc12)c1cccc2c1C(=O)c1ccccc1-2,-8.0,3.512408326583661,22_12
Cc1ccc(NC(=O)c2cccc(-c3cccc(-c4ccc5c(c4)OCCO5)c3Cl)c2)cc1,-8.5,3.523053315113125,22_13
Cc1nc(Nc2ccncc2)c2c(-c3cccs3)csc2n1,-5.9,3.673854693947282,22_14
O=C1C(c2cccc(I)c2)N(C(=O)c2cc3ccccc3[nH]2)c2cccc(F)c2N1c1ccccc1,-8.3,3.2067347961456143,22_15
Cc1ccccc1OCC(=O)OCC(=O)Nc1ccc2ccccc2c1,-6.3,3.7307526688909673,22_16
O=C(c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,-8.6,3.6025897721386317,22_17
C/C=C(\C)C(=O)O[CH]O[CH]C(CC1[CH][C@]2(C)CC[C@H](OC(=O)c3ccccc3CC)C(C)(C)C2CC1)c1cc(C)cc(OC(C)=O)c1,-7.2,2.7817846659317813,22_18
O=C(Nc1cccc(-n2cc(-c3ccncc3)c(-c3ccc(F)c(F)c3)n2)c1)c1ccccc1Br,-8.4,3.5089438445418715,22_19
O=C(Nc1cccc(-c2nc3cc(F)ccc3o2)c1)c1ccc(Br)cc1,-7.3,3.6598764616121984,22_20
O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,-8.55,3.351509113506621,22_21
O=C(c1cnccc1-c1cc2cc(I)ccc2oc1=O)N1CCCCC1,-7.3,3.5919513375144536,22_22
Cc1ccc(-c2cc(-c3ccccc3)nc(NC(=O)c3ccccc3F)n2)cc1,-8.4,3.6521237485380613,22_23
O=C(Nc1cccc(F)c1)Nc1cccc(-c2cn3c(n2)SCC3)c1,-7.2,3.737757714197597,22_24
COc1ccc(Cn2ccc(NC(=O)c3cccc(OCc4ccccc4)c3)n2)cc1,-6.6,3.6559944275411174,22_25
O=C(Nc1ccccc1)Nc1cc(Br)ccc1Nc1nc(-c2cccc(-c3cccc(F)c3F)c2)cc(-c2cc(F)ccc2F)n1,-9.8,3.0346910955664423,22_26
O=C(Nc1ccc(NC(=O)c2cc(O)c(O)c(O)c2)cc1)c1cc(O)c(O)c(O)c1,-7.0,3.2800287139954722,22_27
N=C(N)N=c1[nH]nc(-c2ccccc2Br)s1,-5.8,3.3163864081971046,22_28
Cc1ccc(NCc2nnc(SCC(=O)Nc3ccccc3C(F)(F)F)n2-c2ccc(F)cc2)cc1,-6.8,3.4290442870957643,22_29
O=C(CNC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1)Nc1ccccc1F,-6.7,3.590493790091716,22_30
O=C(O)C=CC=CCC=C(F)c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,-6.5,3.6069695944009403,22_31
O=C(Nc1ccccc1C(F)(F)F)Nc1nc(-c2ccccn2)nc2ccccc12,-8.1,3.639844650662302,22_32
CNC(=O)c1ccc(Nc2nccc(-c3cccc(-c4ccccc4Cl)c3)n2)cc1,-7.7,3.636995124391186,22_33
O=C(CSc1ncccn1)N1CCN(c2cccc(C(F)(F)F)n2)CC1,-6.5,3.56794883354746,22_34
Cc1ccc2ncc(-c3nn(-c4ccc(F)cc4)c4c3CN(C(=O)c3ccccc3)C4)cc2c1,-8.9,3.467136416001268,22_35
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,-8.4,3.5077270424835216,22_36
O=C(Nc1cccc(-c2cnc3c(NC(=O)c4ccccc4)cccn23)c1)c1ccc(-c2ccccc2)cc1,-7.4,3.3788739588000114,22_37
O=C(Nc1ccc(-c2ncc[nH]2)cc1)c1ccc(-c2cccc(F)c2)cc1,-7.1,3.5991498957760477,22_38
CC(C=CC=CC1C=NCN=C1)=NCCc1c(C#N)sc2ccccc12,-5.8,3.6142163821707824,22_39
O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,-8.9,2.262254804755148,22_40
Cc1ccc(-c2cc(-c3cccc(C(=O)NCc4ccccc4)c3)c3cccc(Cl)c3n2)cc1,-8.3,3.3354097009438965,22_41
CCCCCC1C(=O)N(c2ccccc2-c2ccccc2)CC[C@@H]1NC=O,-6.3,3.5056731762077797,22_42
O=C(/C(=C\c1cccc(Oc2ccccc2)c1)S(=O)(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,-7.6,3.3552532355527327,22_43
O=C(Nc1ccc(OCc2ccccc2)cc1)c1cc(-c2cccc([N+](=O)[O-])c2)nc2ccccc12,-7.4,3.2726284237913745,22_44
O=C(Nc1cccc(/C=C/c2nc(=O)c3ccccc3[nH]2)c1)c1ccc2ccccc2c1,-8.3,3.5151566201660094,22_45
O=C(Nc1nc2ccc(Cl)cc2s1)c1ccc(-c2ccc(Cl)cc2)s1,-7.0,3.6384630033461143,22_46
O=C(c1ccc(-n2cccc2)cc1)N1CCN(c2cccc3ccc(F)cc23)CC1,-7.1,3.5631941764261343,22_47
O=C(Nc1ccc(Cl)cc1)Nc1cc(-c2ccccc2Nc2ccccc2)c2ccccc2n1,-8.0,3.3192545119545125,22_48
O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(nc(-c3ccccc3C(F)(F)F)c3ccccc23)C1,-7.3,3.2970370593435434,22_49
Cc1ccccc1C(=O)N1CCCC(c2cc(C(=O)Nc3cccc(F)c3)ccn2)C1,-7.3,3.727897005006781,22_50
O=C(Nc1ccccc1-c1nnc(Nc2cccc(Cl)c2)o1)c1ccc(Cl)cc1,-7.9,3.649599102597102,22_51
O=C(c1cccc2ccccc12)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-8.0,3.565273394881653,22_52
O=c1n(-c2cccc(-c3ccccc3F)c2)nc2ccc(-c3ccccc3)nn12,-8.5,3.555532276811023,22_53
O=C(COC(=O)Cc1cccc(Cl)c1)NC12CC3CC(CC(C3)C1)C2,-6.2,3.319757404450132,22_54
O=C(c1cccc(Cl)c1Cl)N1CCc2c(c(-c3ccccc3)nn2C(=O)Cc2ccccc2)C1,-8.5,3.583525914194,22_55
COC=CC1=CCNC(S(=O)(=O)c2ccc(-c3cccc(-c4ccccc4F)c3)s2)=CC1,-7.7,2.6785879555695495,22_56
Nc1cn(Cc2ccc(-c3cccc4ccccc34)s2)ccc1=NCc1ccccc1F,-6.9,3.4952815592598756,22_57
N=C(N)c1ccc(NC(=O)c2cccc(C#Cc3cccc(C(=O)N4CCCC4)c3)c2)cc1,-6.6,3.4209615344037356,22_58
O=C(Nc1ccccc1)Nc1cccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c1,-8.9,3.640864630564969,22_59
C=CC(C=CC=C(C=C)C1=CC=CC(=C)c2nc3ccccc3n21)=CC=CCl,-6.1,2.39509253663275,22_60
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1)CC3,-7.7,3.6649743093428375,22_61
O=c1c2cc(O)ccc2[nH]c2c([N+](=O)[O-])ccc(Nc3cccc(Br)c3)c12,-7.5,3.3819844791013276,22_62
CN1CCN(c2nc3ccccc3n2C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,-7.9,3.5330953121100217,22_63
Cc1cccc(N(CC(C)(C)CC=O)C(=O)Nc2cccc(-c3cc4ccccc4n3CC(N)=O)c2)c1,-7.7,3.45658871753034,22_64
O=c1nc(-c2c(F)cccc2F)sn1-c1cc(C(F)(F)F)ccc1Cl,-6.9,3.5441761304538115,22_65
O=C(Nc1cccc(Cl)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-6.7,3.709178963951771,22_66
O=C(NCc1ccccn1)c1ccc(Oc2cccc(F)c2)nc1,-6.7,3.7944989365011708,22_67
CC(C)(C#N)c1ccc(O)c(-c2ccnc(Nc3cccc(CC(=O)c4ccc(Cl)c(-c5ccccc5)c4)c3N)n2)c1,-5.8,3.0413488006047995,22_68
O=C1Nc2ccccc2C1=NN=c1scc(O)n1-c1ccc(-c2ccccc2)cc1,-7.8,3.6104652330261233,22_69
O=Cn1c(C(=O)N=C2C=CC(C=NC=Nc3ccc(-c4ccc(CN5CCCC5)s4)[nH]3)CC2)cc2ccccc21,-7.3,3.203698606342931,22_70
Cc1ccc(Oc2nc(C)ccc2C(=NO)n2ccnc2-c2cc(C)cc(C)c2C)cc1,-8.7,3.3518530700544718,22_71
O=C(Nc1cccc(F)c1)Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1,-8.1,3.4381039267486058,22_72
O=C(c1ccc(Br)cc1)N1CCN(c2cccc3c2C(=O)N(c2ccc(I)cc2)C3=O)CC1,-7.7,3.4412401328187663,22_73
O=C(Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2)Nc1ccccc1F,-8.2,3.552077108616538,22_74
Cc1nccn1-c1ccc(-c2cccc(NC(=O)c3cc4cccnc4n(-c4ccc(F)cc4)c3=O)c2)cc1,-7.4,3.387845025762075,22_75
O=C(Cc1ccc(OCc2nc(-c3ccncc3)cs2)cc1)Nc1cccc(C(=O)N2CCCCC2)c1,-7.0,3.5593242595927523,22_76
O=C(c1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1cc2ccccc2o1,-7.7,3.5654761923775147,22_77
O=CC[C@H](Oc1ccc(CNc2ccccc(C(=O)NCCCCc3ccccc3)cnc3ccccc23)c(O)c1)c1ccc(O)cc1,-6.5,0.6204591652494784,22_78
O=CNc1cc(-c2ccc(NC(=O)Nc3cccc4ccccc34)cc2)ccc1-c1cccc2ccccc12,-8.3,3.133871528587085,22_79
