smiles,docking,drug_likeliness,names
O=C(/C=C/c1cccc(C(F)(F)F)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1,-7.5,3.6302968749082787,17_0
Cc1ccc(CNC(=O)c2ccc(CS(=O)(=O)c3ccccc3C)o2)cc1,-7.2,3.774168084679366,17_1
Cc1cccc2nc(C(=O)N[C@H]3CCC(c4ccno4)C3)cn12,-6.7,3.755231829897464,17_2
Cc1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3)ncc2nc1CC(C)C,-6.4,3.8021554540339455,17_3
COC=C1CC(=Nc2nc(-c3ccc(NC(=O)c4ccc(F)cc4)cc3)c3ccccc3n2)C=C1OC,-7.3,3.518503548844407,17_4
COC1=COC(S(=O)(=O)NC(Cc2ccccc2)C(=O)NC(C=O)CCCN=C(N)N)=C(C)C=C1OC,-6.5,1.7293471429902638,17_5
O=C(Nc1cccc(F)c1)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccccc3F)n2)cc1,-7.7,3.2009574475610325,17_6
CC(=O)N(c1ccc(-c2ccco2)cc1)C(c1ccccc1)c1cnc(N2CCC(CO)CC2)nc1C,-7.2,3.5958795171363764,17_7
CC(C)(C)[S+]([O-])c1ccc(-c2cc3cc(/C=C/C(=O)O)cc(O)c3o2)cc1,-6.8,3.6223260188609445,17_8
CC1CCN(S(=O)(=O)NC2CC3CCC2C3)CC1,-5.3,3.199886031268809,17_9
CC(=O)C=CCC(=O)NC(c1cccc([N+](=O)[O-])c1)c1c(O)c2cc(F)ccc2oc1=O,-7.5,3.311705652490298,17_10
CNC1C=C(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,-7.2,3.6028451316861205,17_11
Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)n(C)c(=O)n4C)CC2)cc1,-6.9,3.6884891207873767,17_12
Cc1ccc(CNC(=O)c2cc3ccccc3c(=O)o2)c(Br)c1,-7.5,3.755504122595164,17_13
COc1nc2c(cc1CNC(=O)c1cccc(N)c1)C(=O)N(C1CCCC1)C2,-7.4,3.5947934603623146,17_14
CCCCC(=O)O[C@H]1C=C2C(=O)OC[C@]23C=CC2=C(C(C)=C3C1)[C@H](c1ccoc1)OC1=C2C=CC(C)(C)O1,-6.9,2.1629269999422363,17_15
Cc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(C=O)cc23)cc1Cl,-7.1,3.5736664597834746,17_17
O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCNC(=O)/C=C/c1ccc(Cl)cc1Cl,-6.3,3.5251397128158244,17_18
COc1ccc(C(=O)c2c(N)sc3c2CCN(Cc2ccccc2)C3)cc1,-7.4,3.7168413184588625,17_19
