smiles,docking,drug_likeliness,names
C[C@@H](/C=C/C1C[C@H](O)C(C)(C)[C@H]1O)[C@H]1CC[C@H]2/C(=C/C=C3\C=C[C@H](O)C[C@H](O)C3)CCC[C@]12C,-7.0,1.9408610614082162,16_0
S=C(N=CNc1ccccn1)N1CCC(=C2c3ccccc3C=Cc3ccccc32)C1,-7.7,2.362026346124187,16_1
COc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1,-7.3,3.6661415986146517,16_2
COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)cc3)ccnc2cc1OCCCN1CCN(C)CC1,-6.9,3.0392736665412583,16_3
O=C(O)c1cc(-c2ccno2)ccc1O,-5.7,3.5664481898537566,16_4
O=C(NNC(=O)c1ccco1)OCc1cccc(-c2ccccc2)c1,-6.7,3.7257470044811125,16_5
ON=C(O)c1ccc2nc(/N=C/C=C/c3ccc4ccccc4c3)sc2c1,-6.7,3.369771798075515,16_6
Cc1cc(C2=NN(c3ccc(NC(=O)c4ccccc4)cc3)C(=O)CC2)c(C)o1,-7.1,3.7699077359517963,16_7
O=C(O)c1ccccc1S(=O)(=O)Nc1cccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1,-7.5,3.431732859513067,16_8
CCCN(CCC)/N=N/c1cccc2c1OCO2,-5.1,3.4702649725313846,16_9
O=C1O[C@@H](c2ccccc2)C[C@H](c2ccccc2)N1C(=O)c1ccccc1,-7.7,3.6173375580733724,16_10
COc1cccnc(-c2cccc(OC)c2OC)cccc1OC,-5.7,1.599837829166983,16_11
O=C(CCCCCCC(O)=NO)Nc1cccc(Cl)c1,-6.3,3.112079096730982,16_12
N=CNN=CNc1ccc(-c2ccccc2)cc1,-6.5,3.373043330402004,16_13
CS(=O)(=O)Nc1ccc(S(=O)(=O)Oc2cccc(/C=C/C(O)=NO)c2)cc1,-6.0,3.042758357949198,16_14
O=Cc1ccc(-c2cccc(-c3ccc4ccccc4c3)c2)cc1O,-7.7,3.4611851066658126,16_15
O=c1ccc(-c2ccco2)nn1CN1CCCC1,-5.3,3.613552811923137,16_16
O=C(CN1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1)c1ccccc1,-8.1,3.5171776598926043,16_18
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,-6.7,3.5794624123821484,16_19
Cn1c(=O)c2c(Nc3ccc(Oc4ccc5c(ccc6ccccc65)c4)cc3)ncnc2n(C)c1=O,-9.3,3.4249676443602386,16_20
Cc1ccc(NC(c2ccc(-c3ccccc3)cc2)N2CCN(CCC#N)CC2)cc1,-7.6,3.6490349121607926,16_21
O=C(Nc1ccccc1)c1ccccc1-c1ccccc1C(=O)Nc1ccccc1,-7.6,3.548098565589818,16_22
O=C(Nc1ccccc1C(=O)N=C1Nc2cc3ccccc3cc21)c1cccs1,-7.2,3.638427196820718,16_23
Cc1nc2ncnn2c(CN2C[CH]COC2)c1-c1ccccc1,-6.0,3.685739756788805,16_24
CNc1ccc(-n2cnc3cnc4[nH]ccc4c32)c(-c2ccc(F)cc2F)c1,-7.7,3.573963594394467,16_25
Cc1ccc(-c2ccc(-n3ccc(-c4ccccc4)n3)cc2)cc1Nc1nccc(-c2cccnc2)n1,-7.6,3.3532874647170923,16_26
O=C(c1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1)N1CCOCC1,-6.9,3.752066736505765,16_27
CC1C=CC(c2nc(-c3ccc4onc(-c5cccc(-c6cncnc6)c5)c4c3)cs2)=CC=C1C(=O)NC12CC(C1)C2,-8.1,2.063772992827137,16_28
CC=C(Sc1ccc(NC(=O)c2ccccc2C#N)cc1)C(=O)NNC(=S)NCC1CCCO1,-6.0,3.19150264055305,16_29
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)Nc1ccccc1,-7.1,3.6110891682843027,16_30
O=C(CCCc1nc(=O)c2ccccc2[nH]1)N[C@H]1CC[C@H](c2nnc(-c3ccccc3)o2)CC1,-7.1,3.5909814987840125,16_31
C=COCCOc1ccccc1C1C(C2=CC=COC2)NC(=O)NC12CCN(C1CCCCC1)CC2,-6.6,3.14271669340945,16_32
COc1ccc(-c2ccc(S(=O)(=O)NC(Cc3ccc(-c4cc5ccccc5o4)cc3)C(=O)O)cc2)cc1,-5.1,3.3820326780289807,16_33
Fc1ccc2c(Sc3ccc4ccc5cccc6ccc3c4c56)c3c(nc2c1)CCCC3,-8.5,3.1127219152570422,16_34
NCC1=C[SH]2C=C1N(Cc1ccccc1)C(=O)c1ccccc12,-5.9,2.5213572789890395,16_35
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)Nc1cccc(C(F)(F)F)c1)n2C,-6.5,3.7085698469765713,16_37
O=CC1CCCN2Cc3ccccc3C12,-5.4,3.1419979335598045,16_38
CCc1ccccc1NC(=O)c1cc(-c2ccc(C)cc2)nc2ccccc12,-7.6,3.5071877131926312,16_39
COc1cc(Nc2nccc(-c3ccc4c(c3)N(c3ccccc3)CCO4)n2)cc(OC)c1,-7.7,3.6249418145061254,16_40
COc1ccc(-c2nc(C3=CC=COC3)cc3[nH]ncc23)cc1OC,-7.7,3.8126451734945035,16_41
COc1cc(F)c(F)cc1C1(c2cccc(-c3cccnc3)c2)C(=O)N(C)c2ccccc21,-7.9,3.572038866383278,16_42
Cc1cc(-c2nc3cnc(Nc4ccccc4)nc3n(CCC#N)c2=O)ccc1NC(=O)c1cc2ccccc2n1C,-5.4,3.234488159993769,16_43
O=C(C1=CC=CC1)N1CCN(c2nc(-c3nc(-c4ccccc4)no3)c(-c3ccccc3)s2)CC1,-7.5,3.4879271440326143,16_44
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(Oc2ccccc2C(=O)N(C)C(C)C)n1,-5.8,3.4010099595570953,16_45
CN=C1C=C(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2cccc(Oc3ccccc3)c2)N1,-7.2,3.3281516775878814,16_46
C#Cc1cccc(NC(=O)c2ccc(-c3ccccc3Cl)cc2)c1,-6.9,3.46439320110992,16_47
O=C(Cn1ccc2ccccc21)Nc1cccc(-c2cc(F)c(F)cc2Cl)c1,-8.2,3.5258774688594734,16_48
Cc1ccc(N2C(=O)c3ccccc3C2c2ccc(C(=O)N(C)C)cc2)cc1C,-8.4,3.5914367630671102,16_49
O=C(O)c1cc(-c2ccc(Oc3ccc(F)cc3)nc2)c2ccccc2n1,-7.3,3.7162998137607737,16_50
CN(C)Cc1ccc(-c2ccc3c(NC(=O)c4ccccc4)cccc3c2)cc1,-6.6,3.491572366497631,16_51
C[CH]CC1[CH]C(C=O)=CC2=CCC(=O)C[C@H]21,-5.2,3.161410882549558,16_52
O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)cc1,-6.7,3.4751222048005888,16_53
C[CH]N1C(=O)CCN(C(=O)c2ccc3ccccc3c2)c2cccc(c2)N(C)C(=O)C2CCCN2C1=O,-8.4,1.380888398489489,16_54
CCC1C=CN=C(c2ccc(Br)o2)C(=NC(=O)c2cc(-c3ccccn3)nc3ccccc23)NC1,-8.7,1.764916387389003,16_55
Cc1ccc(C(=O)Nc2ccc3nc(SCC(=O)Nc4cccc5ccccc45)sc3c2)cc1,-7.9,3.417778008197666,16_56
CC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC(=CN(C)C)C=CC=C2)C(C(=O)O)C1,-7.0,0.5855065627134532,16_57
O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)NC2=O,-6.8,3.5683547550164914,16_58
Brc1cccc(C[Se]n2cnc3ccccc32)c1,-5.7,3.5040312604286052,16_59
N=CNC(=Cn1cnn(-c2ccccc2)c1=O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,-7.6,3.2289097761783396,16_60
CN(Cc1ccc(CN2CCCC(C(=O)NC3CCCC3)C2)cc1)c1ccccc1,-6.8,3.5465227260047705,16_61
O=C(CC(=O)Nc1cccc2ccccc12)Nc1ccc(-c2nnc3n2CCCCC3)cc1,-7.6,2.62993069205206,16_62
CC(=O)N1CCN(c2ccc3c(c2)CCN(C(=O)c2cc4cc(Cl)ncc4[nH]2)C3)CC1,-7.6,3.5929316531826547,16_63
COc1cccc(CNC(=O)CN(c2ccc(Cl)c(Cl)c2)S(=O)(=O)c2ccc3nsnc3c2)c1,-7.0,3.528397559881444,16_64
CCCNc1nc2ccccc2s1,-5.1,3.5648193076912316,16_65
C=CC(=O)OC1=CC=Cc2ccc(-c3cccc(Nc4ccc(C(=O)CC(=O)c5ccccc5)cc4)n3)cc2C=C1,-7.2,1.1512840720665727,16_66
CC=C(C(=O)Nc1ccccc1Cl)C(NC(N)=O)c1cccc(OC(=O)N2CCOCC2)c1,-7.0,3.545814804927553,16_67
Cc1cc(Nc2cccc(C#N)c2)ccc1NC(=O)c1cc2ccccc2o1,-7.0,3.624812262705924,16_68
O=C(NN=Cc1cc2cc(Cl)ccc2[nH]1)c1cc2cc(-c3nn[nH]n3)ccc2nc1-c1ccccc1,-8.3,3.2949156585323456,16_69
O=Cc1ccc(Oc2[nH]c(-c3ccccc3)c3cc(Br)ccc23)c2c1C(=O)c1ccccc1C2=O,-8.4,3.411278944623184,16_70
Cc1cccc2nc(-c3cccc4c3CCCN4)c(NCc3ccco3)n12,-7.7,3.6538222665778153,16_71
O=C1CCCN1c1ccc(C(=O)N2CCc3ccccc32)cc1,-7.0,3.5159672642039235,16_72
COC(=O)c1cc2c(OC)cccc2c2c1C(=O)c1ccccc1C2=O,-6.8,3.643308881016136,16_73
COc1cccc(CN2C(=O)c3ccccc3C2c2nnnn2-c2cccc(C)c2)c1OC,-8.1,3.6332198740199853,16_74
COCCn1c(SCC(=O)Nc2cccc(F)c2)nc2c(sc3ccccc32)c1=O,-7.0,3.55057148655392,16_75
CCCC(=C(c1ccc(NC(C)=O)cc1)c1cccc(O)c1)c1ccccc1,-6.2,3.4789252968144995,16_76
CC=NN1CN=C(c2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2)OCc2ccccc21,-7.0,1.8253327104887247,16_77
O=C(C(Nc1ccccc1F)c1ccc(OC(F)(F)F)cc1)N1CCCC1c1cc2ccccc2cn1,-7.9,3.5450884270465735,16_78
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,-7.1,3.3882446851128094,16_79
Cc1ccc(C)c(NC(=O)c2cccc(-c3nc(-c4ccc(Cl)cc4)no3)c2)c1,-8.8,3.6696578344488353,16_80
CN(C)Cc1ccccc1-c1ccc2ncnc(N=C(C(=O)O)C3=CCCC3)c2c1,-6.8,3.702962066596815,16_81
O=CN1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4Nc4ccccc4)n3)cc21,-8.7,3.4608479145893103,16_82
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1c(-c2ccccc2Cl)nc2sccn12,-6.4,3.5873195510658933,16_83
Cc1ccc(C)c(C(=O)NCc2noc(-c3nn(CCn4ccnc4)c4ccccc34)n2)c1,-7.2,3.51187049670446,16_84
CC1=CC=C(C2C=CCC(C)[C@H](NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)CN2)CC=C1,-7.6,1.5579397302106957,16_85
CN=CC1=NC=CC1=Cc1c[nH]c(-c2ccc3c(c2)CCc2sc(Cc4ccc(F)c(F)c4)cc2-3)c1,-8.5,3.3610539444153016,16_86
O=c1[nH]c(=S)[nH]c2c(-c3ccc(Cl)cc3)cnn12,-6.6,3.5409850679320822,16_87
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,-6.6,2.7248019560883785,16_88
O=c1cc(-c2cccc(O)c2)oc2c(-c3ccc(C(F)(F)F)cc3)c(O)cc(O)c12,-7.3,3.543988014291871,16_89
Cc1cc(C)c(CNc2nc(-c3cccc(CN4CCOCC4)c3)nc3c2ncn3C2CCCCO2)c(=O)[nH]1,-9.3,3.343562794407219,16_90
O=C1CCCN1C1CN(c2ccc(N3CCN(Cc4ccccc4)CC3)cc2)C1c1ccccc1,-7.1,3.3987400531691137,16_91
COc1ccc(NC(=O)Cc2c(O)n(-c3ccccc3)c(=O)n2C2CCCC2)cc1,-7.3,3.7303369271194464,16_92
COc1ccc2ccccc2c1/C=C/c1ccc2cccc(O)c2n1,-7.2,3.605200728103748,16_93
O=C(Nc1nc(-c2cccc(N3C(=O)C=CC3=O)c2)cs1)c1ccccc1,-7.2,3.7274108114326774,16_94
O=c1c(-c2ccc(Cl)cc2Cl)cncn1C(CN1CCCC1)c1ccccc1,-6.3,3.6951084032616732,16_95
O=C1CCN(c2ccccc2-c2nc(-c3ccccc3)c[nH]2)CC1,-6.8,3.7177535394018517,16_96
O=CN=C(C=C(C=O)Cc1ccc(/C=C/C(O)=NO)c(Cl)c1)c1ccccc1,-7.1,3.2972080766288245,16_97
CN(C)C1C=C(c2cc(Nc3ccccc3C(=O)O)ccn2)c2ccc(Oc3ccc(Cl)cc3)cc21,-7.8,3.5056405938584554,16_98
O=C(NC(=S)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)C(c1ccccc1)c1ccccc1,-7.2,3.3656006104874248,16_99
Cc1ccc(S(=O)(=O)N2CC(=O)N(c3ccccc3Cl)C(c3ccc(Br)cc3)C2C=O)cc1,-6.1,3.623559939552881,16_100
Cc1ccc(/C=C2\CCCc3c2nc2ccccc2c3C(=O)O)cc1C,-7.4,3.5850089050453593,16_101
COC=C1C=C(c2ccc3c(c2)CCCC3)N=c2ccccc2=C1c1ccccc1C,-7.8,2.3355860644670674,16_102
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1Nc1nc(-c2ccccc2)cs1,-7.5,3.4815089425803905,16_103
Cn1ccc2ccc(Nc3ccccc3)cc2[nH]c2ccccc2c1=O,-7.4,1.3864488449428096,16_104
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2NC2CC2)CC1)C1Cc2ccccc2CN1,-7.5,3.31198826641133,16_105
Cn1c(-c2ccc(CNC(=O)c3ccc(Cl)cc3)cc2)nc2ccccc2c1=O,-7.4,3.7076800586609338,16_106
O=S1(=O)C=Cc2cc(Oc3ccccc3)cc3c2N1CCC3,-6.5,3.578223470905444,16_107
O=C(c1ccc(Nc2ccc3c(Oc4ccccc4Br)cccc3n2)cc1)N1CCOCC1,-7.8,3.6146014205691386,16_108
COc1ccc(/C=N\c2cc3ccccc3nc2Nc2ccc(O)cc2)cc1,-7.5,3.533706745487489,16_109
O=C(c1ccc(-c2nc3ccccc3c(=O)o2)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,-7.1,3.4463910062771275,16_110
O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1ccccc1)c1ccc(-c2ccccc2)cc1,-7.2,3.2657808681612606,16_111
CC=C(C(=O)Nc1ccccc1)C(N=C(N)Nc1ccccc1)c1cccc(O)c1,-7.9,3.3522259838789115,16_112
O=C(CCNC(=O)c1cccc2ccccc12)Nc1ccc2c(c1)c1ccccc1n2Cc1ccc(F)cc1,-7.9,3.336001740714598,16_113
COc1cccc(-c2cc(C(=O)NCc3ccccc3)ncn2)c1,-7.1,3.7795228930032905,16_114
CC(C)CN(Cc1ccc(N2CCC3(CCCOC3)C2)cc1)S(=O)(=O)Cc1ccccc1,-6.7,3.54845130395319,16_115
O=C(NN=Cc1c(O)[nH]c(=O)n(Cc2ccco2)c1=O)c1ccc2ccccc2c1,-7.6,3.388590109382365,16_116
O=S(=O)(Nc1cccc(-c2cccc3cc[nH]c23)c1)c1ccc2c(c1)OCCO2,-8.5,3.677716183744585,16_117
CCc1ccc(NC(=O)CC(=O)NC(C#N)c2ccccc2)cc1,-6.2,3.675775992869875,16_118
O=C1Nc2ccccc2NC(c2ccccc2F)N1c1ccc2c(cnn2Cc2ccccc2)c1,-8.6,2.4982296606969827,16_119
Nc1nc(N2CCC(c3[nH]nc4c3C(O)(C(F)(F)F)CC(=O)N4)CC2)nc2ccccc12,-7.5,3.301977458648233,16_120
CCc1c(O)ccc(C=NNC(=O)c2ccc(-n3cccc3)cc2)c1O,-6.5,3.5809921242989553,16_121
COC1=CC=C(n2nc3c(c2NC(=O)c2cc4ccccc4o2)CS(=O)(=O)C3C)C1Cl,-8.0,3.573072288046382,16_122
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)C[C@H](C)[C@@](C)(O)[C@H]2OC(=O)c1ccco1,-6.5,1.4867951914778432,16_123
CCCc1cc(C(=O)N[C@@H]2CCc3cccc(-c4cccc(F)c4)c3C2)n(C)n1,-7.9,3.720422991498305,16_124
C=CC=CCC(C=NC(N)=O)CC(=O)N[C@H](CC(=O)Nc1cccc(Br)c1)c1cccc2ccccc12,-7.1,3.2878247699280494,16_125
C/C=C/C(=O)O[C@@H]([CH]O[CH]C1=CO[C@@H](c2ccccc2)O[C@H]1C[CH]O)c1ccccc1,-5.9,3.5568677626667977,16_126
O=C(C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1)N1CCNc2ccccc21,-8.6,2.54324977023715,16_127
O=C(c1nc2nccc(-c3cc4ccccc4o3)n2n1)N1CCCCC1,-7.7,3.652834698276192,16_128
Cc1cc(C(=O)Nc2ccccc2)c2ccccc2n1,-6.4,3.595419931229462,16_129
Cc1cc(NC(=O)c2cc3ccccc3o2)ccc1NC(=O)c1ccc([N+](=O)[O-])cc1,-6.6,3.504165796712647,16_130
CCC(C=CCC(=O)N=C1C=CCC(C)=NN=C(N)NC1)=Nc1cc[n+](C)c2ccccc12,-7.2,1.4581390863173738,16_131
O=c1c(-c2ccccc2)csc2ccccc12,-6.7,3.3943735556652324,16_132
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc2ccccc2c1,-8.0,3.4480392579080346,16_133
O=c1oc2ccc(-c3ncccn3)cc2c2ccc3ccccc3c12,-8.1,3.401695464460211,16_134
COc1ccc(-c2nn(-c3cc(-c4ccccc4)nc(C)c3C#N)c3ncnc(N)c23)cc1OC,-6.9,3.4271483453446456,16_135
Nc1ccc(Sc2ccc3ccccc3c2)cc1,-6.7,3.455859854106035,16_136
O=C(NC1CCC1)c1ccc(-c2cnc3ccc(NCc4ccc(F)cc4F)nn23)cc1,-7.5,3.6790271627072233,16_137
O=C(O)c1ccccc1NS(=O)(=O)c1cccc([N+](=O)[O-])c1,-6.8,3.505261380302888,16_138
O=C(Nc1nccs1)c1c[nH]c2ccccc2c1=O,-7.2,3.670999138587125,16_139
O=c1[nH]nc(Cc2ccc(-c3ccccc3Cl)cc2)c2c1CCCC2,-7.2,3.670412386224239,16_140
COc1cc2c(=O)c(C(=O)O)cn(C)c2c2ccccc12,-6.2,3.680703301273466,16_141
CCCc1nc2ccccc2c(=O)n1NC(=O)Nc1ccc(Cl)cc1,-6.9,3.7662657788053986,16_142
Cc1nc(-c2cccc(Cl)c2Cl)n(Cc2ccc(Cl)cc2Cl)n1,-6.0,3.617493901786741,16_143
Cc1ccccc1Oc1ccnc(Nc2ccc(NC(=O)c3cccc4ccccc34)cc2)n1,-7.9,3.37639595521841,16_144
CN(C(=O)Oc1ccccc1)c1nc2c(s1)CCc1ccccc1-2,-7.2,3.6769331371048852,16_145
CC1C(=Nc2nc(Nc3cccc(F)c3C(=O)O)c3cc(C(F)(F)F)ccc3n2)C=CCC12CCCC(C(=O)O)C2,-9.3,3.2508828151198452,16_146
Oc1c2c(c(O)n1-c1ccc(C(O)(c3ccccc3)c3ncccn3)cc1)C1C=CC2C1,-8.3,3.429377543625952,16_147
O=[N+]([O-])c1ccc(CNc2cccc(-c3cc(Nc4ccccc4)ncc3Cl)c2)cc1,-7.2,3.4729892091967267,16_148
O=C(c1ccc(-c2nnc(-c3ccccc3)o2)cc1)N1CCN(c2ccccn2)CC1,-7.2,3.654655728425808,16_149
Oc1c2c(c(O)n1-c1cccc3ccccc13)[C@H]1CC[C@@H]2O1,-7.0,3.5753615220850596,16_150
C=Cc1c(N2C(=O)C(c3ccc(O)cc3)[C@H]2C2=CC=COC2)cc(OC)c(OC)c1OC,-6.6,3.6013264260875073,16_151
Nc1cc(F)ccc1S(=O)(=O)N(CCCN1CCN(c2ccccc2)CC1)CSC=Cc1cc(C(F)(F)F)ccc1F,-7.1,3.292389715500976,16_152
O=CC(=O)N(Cc1cnnn1CCCNc1ccnc2cc(Cl)ccc12)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,-5.7,3.1209631353613636,16_153
O=C(Nc1ccc(-c2nc3cc(-c4nc5ccccc5o4)ccc3[nH]2)cc1)c1ccccc1F,-7.9,3.5059396506637026,16_154
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)NC(C(=O)O)C(C)C)CCCC3)cc2)c1,-6.7,3.5478806481495835,16_155
O=[N+]([O-])c1ccc2oc(-c3ccc(F)cc3)cc2c1OS(=O)(=O)O,-7.1,3.505119957264376,16_156
O=C(c1cn(-c2ccc(Cl)cc2)nc1-c1ccccc1)N1CCN(c2ccccc2F)CC1,-7.7,3.6006504555902694,16_157
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C12CCOC1CC2,-7.1,3.610093962389391,16_158
CCCCCC(=O)N(N=CC1=CC=CC1)c1cccc(Nc2cc(C)nc3ccc(Br)cc23)c1,-7.3,3.3537756842656936,16_159
O=C(/C=C/c1ccc2c(ccc[n+]2[O-])c1)c1ccccc1,-6.8,3.295972096659306,16_160
O=[N+]([O-])c1ccc2nc(-n3ccnc3)nc(-c3ccccc3)c2c1,-7.6,3.554464357325878,16_161
CC(C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](c1ccc(Cl)cc1)c1cccc(N=C=S)c1-c1ccccc1,-7.7,3.105327212759128,16_162
