smiles,docking,drug_likeliness,names
COC=C1C=CC(C(=O)NC(c2cc(OC)c(OC)c(OC)c2)c2c(C)nn(CC(=O)O)c2C)=C1,-7.1,3.465914747886427,20_0
C=C(C=CN(N=N)C1COc2ccc3cc4ccc(O)cc4cc3c2C1)CC=CCC(C=NCCOc1ccoc(=CC=O)c2cccc(c1)c2)=NC,-7.4,0.23551606207949582,20_1
Cc1ccc(S(=O)(=O)Nc2ccc3cc4ccccc4nc3c2)cc1Cl,-8.0,3.621611253931091,20_2
Cc1c(C(=O)Nc2ccc(C(=O)Nc3ccccc3C(=O)O)cc2)cnn1-c1ccccc1,-7.4,3.565120215114863,20_3
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)Nc1ccc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cc1,-7.7,3.4804650552782093,20_4
C=C(F)C(=CN=COC)c1cccc(C[C@H](NC(=O)N2CCN(C(=O)c3cccc(C)c3)CC2)c2cccc(F)c2)c1,-7.4,3.35180394051516,20_5
O=C(c1ccc(-c2ccc3oc(CCNc4ccccc4)cc3c2)cc1)N1CCNCC1,-7.2,3.6367712903683165,20_6
O=C(c1ccccc1Cn1ccnn1)N1CCCC(n2cccn2)C1,-6.3,3.7281863202737675,20_7
CC(NC(=O)c1c(-c2cccc(OCc3ccccc3)c2)ncn1C)C(=O)Nc1cc2cc(C(F)(F)F)ccc2oc1=O,-7.2,3.240402007546601,20_8
O=C(NCc1cc(Cl)ccc1-n1cnnn1)C1[C@H]2C[C@H]2CN1C(=O)C(O)Cc1cccc(OC(F)(F)F)c1,-6.9,3.3626902291990675,20_9
COc1ccc2c(/C=C(\OCO)c3c(C(C)=CC(C)(C)N)cccc3-c3cccc(O)c3OC)cccc2c1,-6.0,3.1633369328311036,20_10
O=C(CN1C(=O)c2ccccc2S1(=O)=O)NCc1cccnc1,-6.4,3.674322574254057,20_11
O=C(NC1=Cc2ccc(-c3c(F)cccc3F)cc2C1)C1CC1,-6.9,3.4737622703354756,20_12
O=C(Cc1csc2ccc(Cl)cc12)Nc1cccc(C(=O)Nc2cccc3ccccc23)c1,-7.8,3.34303873164059,20_13
O=C(Nc1ccc2oc(=O)c3ccccc3c2c1)c1ccc(NC(=S)NC2CC2)cc1,-7.8,3.41031422566352,20_14
C=c1ccc2c(c1)N=CCC=2c1cccc(Nc2cc3cc(-c4cc5ccccc5s4)ccc3[nH]2)c1,-9.3,3.2303484805495306,20_15
CCCCn1nc(-c2cccc(C(F)(F)F)c2)cc1Nc1cc(O)cc(O)c1C(=O)N1Cc2ccccc2C1,-8.0,3.39175639207951,20_16
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2ccccc2oc1=O,-6.9,3.7356344207621763,20_17
O=Cc1ccc2c(n1)=CCC=2Oc1nc(Nc2ccccc2-c2ccccc2)nc(N2CCOCC2)n1,-8.9,3.386108441265316,20_18
Fc1cccc(-c2nc3ccccc3c3c2c(-c2ccccc2)nn3CC2CC2)c1,-7.1,3.4003302754191207,20_19
O=C(Nc1cccc(Oc2ccccc2)c1)c1ccc2ccccc2c1O,-7.6,3.5983360445479784,20_20
O=C(N/N=C/c1cccc(Oc2ccccc2)c1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,-7.3,3.4743237521727655,20_21
COc1cc(-c2ccc(C#N)c(F)c2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccc(F)cn3)ccc21,-7.7,3.34135382512597,20_22
O=C(Cn1ccc(C=C2C=CC(c3cnc4ccc(-c5cccc(C(F)(F)F)c5)nn34)=N2)c1)c1ccccc1,-7.2,3.3404963988034573,20_23
O=C(OCn1ncc(Br)c(Br)c1=O)c1cccc(S(=O)(=O)N2CCCC2)c1,-6.1,3.5352874977077624,20_24
C[C@@H]1CN(c2ccc(C(c3ccccc3-c3cccs3)N3CCC(O)CC3)cc2)C[C@H](C)N1,-7.1,3.546658791404435,20_25
CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)c1,-5.6,3.303025900661927,20_26
CC(C)(Cc1ccccc1)NC(=O)Nc1ncccc1F,-6.5,3.6733550712471024,20_27
O=C(Nc1cccc(NC(=O)c2ccco2)c1)c1ccc(O)cc1,-7.3,3.6945044073651223,20_28
O=c1cc(-c2cccc(-c3ccccc3COc3cccc4ccccc34)c2)oc2ccccc12,-9.5,3.218162957434762,20_29
O=C(Nc1cccc(C(=O)Nc2ccccc2C(=O)O)c1)c1cccc(N2C(=O)C=CC2=O)c1,-7.4,3.528991028123086,20_30
O=C(Nc1ccc2nc3ccccc3nc2c1)c1ccccc1C(=O)Nc1ccnc2cc(Cl)ccc12,-8.4,3.397600146402534,20_31
O=C(Nc1nnc(-c2cc3ccccc3o2)s1)c1cc(-c2ccccc2)nc2ccccc12,-8.8,3.532353245888374,20_32
O=C(NCCCN=C1Nc2ccccc2CNc2ccccc2C1=O)Nc1ccccc1Oc1ccccc1,-8.3,1.0977230760924943,20_33
COc1ccccc1-c1cc(-c2ccccc2)nc(N)c1C#N,-6.8,3.7456532737189723,20_34
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3ccccc3)c2c1=O,-7.4,3.655042570525729,20_35
O=C(O)C=C1C(=O)c2ccc(-n3cc(-c4ccc5ccccc5c4)nn3)cc2N1C1CC1,-7.9,3.5544187136297336,20_36
O=C(Nc1ccc(-c2cc(-c3c(F)cccc3F)ncn2)cc1)c1cccc(C(F)(F)F)c1,-7.7,3.564421281068009,20_37
O=C(NCCc1ccc(Cl)cc1)C(=O)NCC(c1cccs1)S(=O)(=O)c1ccccc1,-6.1,3.6084938408464966,20_38
O=C(Nc1ccccc1)c1cnc2cccnc2c1,-6.4,3.676677643509535,20_39
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](CCc3ccccc3)CC2)C1=O,-7.8,3.4656193583066965,20_40
O[C@H]1[C@H](CN2CCCC2)c2nc(-c3ccccc3)cn2CCN[C@@H]1c1cccc(-c2ccccc2)c1,-9.0,1.6309929575883024,20_41
COC=CC=Cc1cc2cc(C(=O)N[C@@H]3CN4CCC3CC4)ccc2n1Cc1c(F)cccc1F,-7.1,3.3803097390549794,20_42
O=C(Nc1nccs1)c1c(C(F)(F)F)nc2ccccc2c1NCc1c(F)cccc1Cl,-7.9,3.501352652163043,20_43
Cc1cc(-c2ccccc2)n(-c2ncnc3ccccc23)n1,-7.0,3.5966749970288596,20_44
Fc1ccc2[nH]c(C3CCN(Cc4cn(-c5ccccc5)c5ccccc45)CC3)nc2c1,-8.6,3.5028299573568695,20_45
O=C(Cn1ccc2cc(-c3cccc4ccccc34)ccc21)N1CCN(c2ccccc2F)CC1,-8.2,3.3830660605122853,20_46
O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)cc1)C1CC=CC1,-6.9,3.5718120527489186,20_47
O=C(O)c1c(NS(=O)(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)c2ccccc2n2c1cc1ccccc12,-8.5,3.2323238776777394,20_48
O=C(Nc1nccs1)c1ccc(-c2ccccc2C(=O)Nc2ccc3ccccc3c2)cc1,-8.0,3.5002077918818113,20_49
C=C1[CH]CC2[C](C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(F)(F)F)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,-6.3,1.755569408589337,20_50
O=C(/C=C/c1cccc(C(F)(F)F)c1)NCc1cccc(-c2cccc(-c3cc4ccccc4[nH]3)c2O)c1,-9.0,3.1977407563884235,20_51
CNc1ncc(-c2cccc([C@H](C)Nc3cc(-c4ccc5occ(C)c5c4)nc(C)n3)c2)cn1,-7.8,3.461268386631403,20_52
O=C(Nc1ccnc(Nc2cccc(F)c2)n1)c1ccc(NC(=O)c2cc3ccccc3o2)cc1,-6.1,3.398300944934038,20_53
N#Cc1cn(Cc2cccc(C(F)(F)F)c2)nc1NC(=O)c1cccnc1,-7.2,3.776732712162306,20_54
O=C(Cc1ccc(-c2ccccc2)cc1)NC1c2ccccc2C=Cc2ccccc21,-8.8,2.355377439211342,20_55
C=CC=C(F)C=CC1=CN(CCCN2CCC(C(=O)c3ccc(F)cc3)CC2)C(=O)C(CCNC(C)=O)C=C1,-6.3,2.3097152193129022,20_56
Cc1ccc(Oc2cccc(-c3cccc(-c4cccc(-c5nc6ccccc6[nH]5)c4)c3)c2)cc1,-9.2,3.1675249218719816,20_57
O=c1c2ccccc2cc2n1Cc1c-2nc2cc3c(cc2c1CNCc1ccccc1)OCCO3,-8.8,3.4590411014629496,20_58
O=CC1=CC(=C2Sc3ccccc3N3c4ccccc4CCC[C@]3(O)C2=O)CC1,-7.8,2.4166673090140263,20_59
O=C(Nc1ccc(NC(=O)c2ccccc2Br)cc1O)c1ccc(Br)cc1,-6.7,3.557027188327865,20_60
O=C(NCCCc1ccccc1)Nc1nnc(-c2ccncc2)s1,-6.2,3.6901010289573075,20_61
O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,-7.2,3.5888012718167057,20_62
CCN(C(=O)c1cc(-c2cccc(-c3ccc(F)c(F)c3)n2)cnc1N)c1ccccc1,-7.7,3.6781588447721774,20_63
N#C[C@@H]1CCCN1C(=O)CN(Cc1ccc2ccccc2c1)c1cccc2ccccc12,-8.2,3.5513528960770255,20_64
O=S1(=O)CCOC[C@H](c2ccccc2)N1Cc1ccc2c(c1)oc1ccccc12,-7.7,2.684783273025892,20_65
Cc1ccc([C@@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1,-7.9,3.7260633265546597,20_66
O=C(NNc1nc(-c2cc3ccccc3o2)nc(N2CCOCC2)n1)c1ccccc1,-8.0,3.5127645224087374,20_67
COc1ccc2nc(Cl)c(C3CC(c4ccco4)=NN3C(=O)c3ccccc3)cc2c1,-8.6,3.5855391297558317,20_68
O=C(Nc1ccc(-c2cccc(F)c2F)cc1)Nc1ccnc(Nc2ccccc2)c1,-7.8,3.524777441318275,20_69
Cc1ccc(NC(=S)Nc2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1,-7.4,3.5150199950155274,20_70
[C-]#[N+]c1cccc(NC(=O)c2[nH]nc3ccc(-c4cncc(CN5CCCC5)c4)cc23)c1,-7.2,3.609923267563076,20_71
N#Cc1ccccc1-c1ccc(C(=O)N2CCC3CCC(C(=O)O)=C3c3ccccc32)cc1,-7.7,2.6062305056853745,20_72
O=c1oc2ccccc2cc1-c1ccc(-c2cccc(O)c2)cc1,-7.5,3.561518241125997,20_73
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2c1ccccc1,-7.6,2.8420734779842323,20_74
COc1ccc2c(c1OC)C(=O)N(c1ccccn1)C2c1ccc(-c2cccc(Cn3c(O)c(C(=O)O)c4ccccc43)c2)cc1,-8.1,3.206507581469748,20_75
Clc1ccc(Nc2nc3ccccc3n3cncc23)cc1Cl,-8.0,3.675750936635115,20_76
Cc1cccc(-c2[nH]c(CNc3cccc(C)c3C)nc2-c2ccc3ncnn3c2)n1,-7.8,3.5570769581776025,20_77
C[CH]Cn1nnc2c(NC)nc(C3CC3)nc21,-5.0,3.5899878562368386,20_78
Cn1c2ccccc2n2c(=O)n(Cc3ccccc3)c(=O)nc12,-7.5,3.586017100384459,20_79
O=C1c2ccccc2C(=O)c2c1ccc1[nH]c(-c3ccccc3)nc21,-8.3,3.624665938110126,20_80
O=C(Nc1ccc2c(c1)C(=O)N(Cc1cccnc1)C2=O)c1cc2cc(Cl)ccc2[nH]1,-7.6,3.592337858405262,20_81
Fc1ccc(-c2nnc(Nc3ccc(Br)cc3)o2)cc1,-7.2,3.7602596875809517,20_82
CSc1ncc2c(n1)Nc1[nH]nc(C)c1N=C2c1ccccc1,-7.8,2.624371830048702,20_83
CC=C(C(=O)Nc1nccs1)C(NC(N)=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1,-7.8,3.4430841293789243,20_84
O=C(Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1)c1cccc(OC(F)(F)F)c1,-8.5,3.310707945104282,20_85
Oc1cc(-c2ccccc2)c(O)n1-c1ccccc1,-7.1,3.603851543619461,20_86
O=C(CSc1nc2ccccc2c(=O)n1CC1CC1)Nc1cccc(C(F)(F)F)c1,-7.1,3.6498617475855575,20_87
N=C(N)Nc1ccc(-n2c(-c3cc4ccccc4s3)ccc(-c3cc4ccccc4[nH]3)c2=O)cc1,-7.8,3.2425246858542947,20_88
