smiles,docking,drug_likeliness,names
O=S(=O)(NCCCN1c2ccccc2CCc2ccccc21)c1cccc2cnccc12,-7.2,2.641290483942569,7_0
COc1cccc(OC)c1-c1ccc(CC(NC(=O)[C@@]2(c3ccc(C(F)(F)F)cc3)CCCO2)C(=O)O)cc1,-7.1,3.550872066619224,7_1
CCn1nc2c(c1=Cc1ccc(OC)cc1)=C/C(=N\c1ccccc1)c1ccccc1-2,-7.2,3.587747184796224,7_2
CCc1ccc(S(=O)(=O)c2c(C)nn(C(C)(C)C)c2OC(=O)c2ccccc2Cl)cc1,-5.5,3.635653899829898,7_3
O=C(O)c1ccc(CC=NC(=O)N2C(=O)C3CCCC32)cc1,-6.7,3.471936731115562,7_4
COc1cc2nc(N3CCCC3)nc(NCCN3CCNC(=O)CC3)c2cc1OC,-7.4,2.522265628739441,7_5
c1ccc(CN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,-7.4,3.5454329524917823,7_6
CN(C)c1ncc(CNCCC2C3CC4CC(C3)CC2C4)cn1,-6.3,3.231856588736715,7_7
COc1ccc(OCc2cc(C(=O)N(C)Cc3ccc(C)cc3)no2)cc1,-6.2,3.717965114951335,7_8
CS(=O)(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,-6.9,3.7386692684569143,7_9
Cc1ccccc1[C@H](CC(=O)O)NC(=O)c1cncc(-c2ccc(Cl)cc2Cl)c1,-7.0,3.7045610896229224,7_10
CNc1c(-c2ccc(C)s2)cnn(Cc2cccc(C(F)(F)F)c2)c1=O,-7.3,3.774847568177695,7_11
CC[C@@]1(C(=O)OC)N[C@H](CN(C)C(=O)Nc2ccccc2)c2c1c(O)n(Cc1ccccc1)c2O,-7.2,3.4145863420877385,7_12
Cc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1,-6.1,3.6107627300897613,7_13
CC(C)C(=NC(=O)CCc1ccc(O)c(C(C)(C)C)c1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1,-6.8,3.586769984198791,7_14
COc1ccc(Oc2c(Cl)cnn(C3=Nc4ccccc4-c4ccccc4C3)c2=O)cc1,-7.8,2.6223094947361014,7_15
NC(C(=O)O)c1ccc(C(F)(F)F)cc1,-5.8,3.3976126524649763,7_16
COc1ccc(N=CC(=[N+]([O-])O)S(=O)(=O)c2cccs2)cc1OC,-6.1,3.1992806676191323,7_17
CCOC(=O)[C@]12Cc3cc(C)ccc3[C@H]1N(CCC(=O)OC)C(=O)c1cc(OC)ccc12,-6.2,3.5711990291691533,7_18
COc1ccc(Cn2nc(NC(=O)NCCCl)c3ccccc3c2=O)cc1OC,-6.9,3.6487532562494063,7_19
COc1ccc(NC(=O)C(CC(=O)c2ccc3c(c2)CCC3)c2ccccc2)cc1,-7.6,3.6260294229194416,7_21
COc1ccccc1O[CH][C@H](O)C=C1[C](C)C[C@@]2(O)[C@@H](O)C=CC(=O)[C@@]23O[C@@H]13,-7.0,3.243081171092773,7_22
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2)cc1,-6.1,3.6554370665597884,7_23
COc1ccc2c(c1)CC(C(=O)O)N2C(=O)C(C)CSC(=O)CN,-5.6,3.5696495791292318,7_24
CNc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2,-7.6,2.045352128756981,7_25
O=C(O)CCn1ccc(=O)c2c3ccccc3ccc21,-6.4,3.6607406386587726,7_26
