smiles,docking,drug_likeliness,names
COc1ccccc1N1CCN(C(=O)Cn2nc(C)n3cccc3c2=O)CC1,-7.4,3.665543971275121,3_1
NC[C@H]1C[C@@H]1c1ccccc1OCCc1ccccc1,-6.4,3.5543116761893967,3_2
CN(CC(=O)N(Cc1ccc2c(c1)OCCO2)Cc1ccccn1)CC(F)(F)F,-6.7,3.712339750367548,3_3
Cc1nn(C)cc1-c1nccc(NC2CCCCC2C)n1,-6.7,3.7227035172083465,3_4
COc1ccc(-n2c(-c3ccccc3O)nc3ccc(-c4nncc5ccccc45)cc32)cc1,-7.9,3.4351953925104732,3_5
O=C(Cc1ccc(OC(F)(F)F)c(F)c1)NC1CC1,-5.5,3.50901483825133,3_6
CC=CCc1cc(C)cc(O)c1NC(=O)CC(C)CC/C=C(\C)CCC=C(C)C,-5.5,3.221111920923427,3_7
Cc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1C,-6.7,3.5948242984248697,3_8
C=C1CCC[C@@H]2Nc3ccc(Br)cc3[C@]12CCN1C(=O)c2ccccc2C1=O,-7.2,3.4027611411806933,3_9
Cc1cc(S(=O)(=O)Nc2ccc(NC(=O)c3cccc4cc5ccccc5nc34)cc2)[nH]n1,-7.8,3.3979807451420694,3_10
CO[CH]C[C@]1(C)[C@@H](C2C[C]2C)[CH]C2C[CH][C@@H](OC(=O)c3ccccc3)CC[C@@]21O,-6.4,2.404475271218669,3_11
Cn1cc(C(=O)NCCc2ccncc2)[nH]cc(NC(=O)C2C=NC=CC2)ccc1=O,-6.5,1.384796737784729,3_12
CS(=O)(=O)N1CCCCC1C(=O)NCCOc1cccc(Cl)c1,-5.6,3.58085288123359,3_13
CCN(CC)/N=C\c1cn(CCC(C)C)c2ccccc12,-5.6,3.454888690735237,3_14
CSC1CCCC(NC(=O)N2CCOC(C)C2)C1,-5.3,3.3161682340533187,3_15
COc1cc(C=CCOC(=O)/C=C/c2ccc(OC)c(OC)c2OC)ccc1O,-6.1,3.6166389377052024,3_16
