smiles,docking,drug_likeliness,names
O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)N1CCCCCC1,-6.4,2.723986284530149,11_0
COc1ccc(NC(=O)C(c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)c(OC)c1,-7.2,3.6688033063732877,11_1
COc1ccccc1CN1Cc2c(ccc3c2CCO3)CC1C(F)(F)F,-7.0,3.5582032943477504,11_2
COc1cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc(OC)c1OC,-8.0,3.5094779750594975,11_3
COc1cc2cc(CN3CCC(C)CC3)cc(C)c2cc1OC,-5.8,3.5900695803114884,11_4
CC(C)=CCC(O)/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.7,3.6737100843107244,11_5
CN1CCN=C1C1=CCCC(=O)N=C(Cc2ccc(OCc3cccc(-c4ccccc4)c3)cc2)C(=O)N2CCCCC2C=C1,-7.4,1.2753455230590935,11_6
O=C(N=C1C2=C(c3ccccc3)NC=S2C1C(=O)Nc1cccc(Br)c1)c1ccccc1,-8.3,3.525318988326311,11_7
NC(=O)c1cccc(-c2ccc(C(=O)N3CCC(c4ccncc4)CC3)o2)c1,-7.7,3.7844356612178687,11_8
CNN=C(c1ccccc1)c1ccc(C(=O)Nc2cccnc2)cc1NC=O,-7.1,3.4733420466772422,11_9
COc1ccc(C(NC(=O)c2ccccc2)NC(=O)c2ccccc2)cc1,-7.1,3.6433830734550767,11_10
CCCc1nc(C)cc(C(=O)OC)ncc[nH]1,-5.0,1.386487373757757,11_11
O=C1Nc2c(ccc(F)c2F)C1(c1ccc(O)cc1)c1ccc(O)cc1,-7.2,3.625404342580193,11_12
Cc1ccc(-n2c(CCn3nnc4ccccc43)n[nH]c2=S)cc1C,-7.8,3.687066830129375,11_13
COc1ccccc1C=CC(=O)CC(=O)/C=C/c1ccc(C(F)(F)F)cc1,-6.2,3.5594277821550344,11_14
O=C(O)Cc1cccc(NC(=O)c2ccc3c(c2)-c2ccccc2C3=CC2=CC(=CC(=O)N=C3C=CC(C(=O)NCCS(=O)(=O)O)=CCc4ccccc43)C=C2)c1,-7.5,0.7910595992173324,11_15
Cc1cc2c(N=C3CC(C4C=CC=COC4)N(c4ccccc4C)N3)ncnc2s1,-7.2,2.690315662347434,11_16
O=C(NC1CCNC1=O)c1cccc2c1CCN2c1cc(Cc2ccccc2C(F)(F)F)ccn1,-8.2,3.622390888892948,11_17
COC(=O)NC(C(=O)N[C@@H](Cc1ccccc1)[C@@H](c1ccc(O)cc1)n1cc(OC)c2cc3ccccc3cc21)C(C)C,-7.7,3.202007997902302,11_18
